Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,Volume
06/11/2012,14.225,14.248,-0.015,-0.11,14.215,14.238,"196,938.000","81,841.000"
06/08/2012,14.255,14.262,-0.017,-0.12,14.250,14.278,"208,387.000","118,117.000"
06/07/2012,14.260,14.280,0.417,3.01,14.172,14.387,"222,483.000","113,429.000"
06/06/2012,13.840,13.863,0.368,2.72,13.807,13.850,"224,549.000","102,726.000"
06/05/2012,13.525,13.495,0.095,0.71,13.515,13.547,"230,453.000","81,935.000"
06/04/2012,13.395,13.400,-0.043,-0.32,13.360,13.430,"234,746.000","76,619.000"
06/01/2012,13.430,13.443,0.043,0.32,13.408,13.445,"234,746.000","122,529.000"
05/31/2012,13.415,13.400,-0.333,-2.42,13.385,13.435,"250,957.000","122,529.000"
05/30/2012,13.783,13.733,-0.135,-0.97,13.767,13.810,"256,180.000","86,184.000"
05/29/2012,13.858,13.868,0.048,0.34,13.813,13.863,"259,922.000","81,906.000"
05/25/2012,13.833,13.820,0.060,0.44,13.795,13.852,"263,301.000","65,113.000"
05/24/2012,13.813,13.760,0.135,0.99,13.748,13.850,"267,453.000","84,911.000"
05/23/2012,13.655,13.625,-0.198,-1.43,13.623,13.680,"269,115.000","124,246.000"
05/22/2012,13.810,13.823,-0.302,-2.14,13.765,13.852,"268,497.000","117,953.000"
05/21/2012,14.097,14.125,0.075,0.53,14.080,14.130,"272,967.000","73,082.000"
05/18/2012,14.080,14.050,-0.330,-2.29,13.962,14.050,"273,617.000","88,009.000"
05/17/2012,14.350,14.380,0.160,1.13,,14.385,"282,824.000","107,784.000"
05/16/2012,14.205,14.220,0.090,0.64,14.200,,"287,182.000","131,249.000"
05/15/2012,14.135,14.130,0.260,1.87,14.130,,"290,061.000","138,598.000"
05/14/2012,13.840,13.870,-0.190,-1.35,,13.840,"292,473.000","148,835.000"
05/11/2012,14.080,14.060,-0.492,-3.38,14.070,,"300,520.000","136,038.000"
05/10/2012,14.550,14.552,0.250,1.75,14.570,,"303,093.000","109,436.000"
05/09/2012,14.290,14.302,-0.080,-0.56,14.125,14.462,"310,803.000","121,799.000"
05/08/2012,14.370,14.382,-0.275,-1.88,14.273,14.525,"318,570.000","142,634.000"
05/07/2012,14.675,14.658,-0.125,-0.85,14.575,14.780,"316,970.000","89,723.000"
05/04/2012,14.770,14.783,0.048,0.32,14.770,,"324,202.000","117,070.000"
05/03/2012,14.730,14.735,-0.115,-0.77,14.725,,"329,392.000","100,474.000"
05/02/2012,14.840,14.850,-0.185,-1.23,14.765,15.020,"328,903.000","141,036.000"
05/01/2012,15.015,15.035,-0.020,-0.13,14.895,15.085,"328,220.000","103,124.000"
04/30/2012,15.040,15.055,0.120,0.80,,15.040,"327,715.000","98,009.000"
04/27/2012,14.920,14.935,0.133,0.90,14.920,,"323,894.000","134,331.000"
04/26/2012,14.825,14.802,0.042,0.29,14.780,,"322,351.000","144,143.000"
04/25/2012,14.745,14.760,0.110,0.75,14.670,14.882,"313,782.000","175,770.000"
04/24/2012,14.655,14.650,0.240,1.67,14.650,,"299,453.000","138,571.000"
04/23/2012,14.395,14.410,-0.085,-0.59,,14.420,"297,129.000","117,138.000"
04/20/2012,14.560,14.495,0.285,2.01,14.540,,"282,640.000","149,715.000"
04/19/2012,14.190,14.210,0.075,0.53,14.055,14.305,"273,038.000","102,563.000"
04/18/2012,14.160,14.135,-0.122,-0.86,14.060,14.235,"266,921.000","99,330.000"
04/17/2012,,14.257,0.057,0.40,,,"146,129.000","89,852.000"
04/16/2012,14.205,14.200,-0.168,-1.17,14.090,14.318,"157,717.000","84,110.000"
04/13/2012,14.360,14.368,-0.042,-0.29,,14.365,"175,997.000","109,436.000"
04/12/2012,14.425,14.410,0.190,1.34,14.290,14.490,"191,940.000","106,415.000"
04/11/2012,14.205,14.220,-0.040,-0.28,,14.210,"205,068.000","102,354.000"
04/10/2012,14.275,14.260,-0.050,-0.35,14.150,14.540,"216,660.000","163,221.000"
04/09/2012,14.300,14.310,-0.030,-0.21,,14.335,"226,029.000","89,287.000"
04/05/2012,14.340,14.340,0.145,1.02,14.330,,"231,685.000","98,989.000"
04/04/2012,14.195,14.195,0.028,0.19,14.080,14.360,"231,277.000","126,375.000"
04/03/2012,14.140,14.167,-0.043,-0.30,,14.190,"231,089.000","100,870.000"
04/02/2012,14.225,14.210,0.180,1.28,14.023,14.328,"236,550.000","136,790.000"
03/30/2012,14.045,14.030,0.475,3.50,,14.050,"236,168.000","157,501.000"
03/29/2012,13.530,13.555,-0.120,-0.88,13.392,13.722,"243,552.000","126,649.000"
03/28/2012,13.690,13.675,-0.023,-0.16,13.592,13.790,"248,157.000","91,500.000"
03/27/2012,13.705,13.698,-0.097,-0.71,13.600,13.780,"254,340.000","122,644.000"
03/26/2012,13.807,13.795,0.137,1.01,,13.800,"252,422.000","109,894.000"
03/23/2012,13.660,13.658,0.163,1.20,13.645,,"249,632.000","93,950.000"
03/22/2012,13.495,13.495,-0.055,-0.41,13.495,,"253,296.000","97,000.000"
03/21/2012,13.545,13.550,0.100,0.74,13.450,13.620,"253,838.000","89,731.000"
03/20/2012,13.450,13.450,-0.215,-1.57,13.355,13.533,"259,671.000","117,640.000"
03/19/2012,13.670,13.665,-0.075,-0.55,13.580,13.790,"257,281.000","76,048.000"
03/16/2012,13.765,13.740,0.050,0.37,13.632,13.815,"263,121.000","96,440.000"
03/15/2012,13.675,13.690,0.188,1.39,13.660,13.690,"260,305.000","99,612.000"
03/14/2012,13.520,13.502,0.015,0.11,13.430,13.627,"258,756.000","99,569.000"
03/13/2012,13.500,13.488,0.142,1.07,13.405,13.568,"253,327.000","104,890.000"
03/12/2012,13.330,13.345,-0.032,-0.24,,13.350,"251,766.000","85,710.000"
03/09/2012,13.370,13.377,-0.008,-0.06,,13.415,"250,616.000","157,259.000"
03/08/2012,13.380,13.385,0.118,0.89,13.370,,"251,358.000","101,588.000"
03/07/2012,13.285,13.267,-0.085,-0.64,13.260,,"258,251.000","96,798.000"
03/06/2012,13.323,13.352,0.102,0.77,13.345,,"252,787.000","131,513.000"
03/05/2012,13.250,13.250,-0.080,-0.60,13.170,13.345,"251,451.000","92,869.000"
03/02/2012,13.305,13.330,0.105,0.79,13.300,13.320,"248,246.000","106,708.000"
03/01/2012,13.212,13.225,0.025,0.19,13.130,13.273,"248,076.000","105,942.000"
02/29/2012,13.165,13.200,0.075,0.57,13.180,,"243,192.000","116,965.000"
02/28/2012,13.125,13.125,0.188,1.45,13.007,13.198,"236,804.000","114,800.000"
02/27/2012,12.910,12.938,0.148,1.15,12.730,13.020,"49,685.000","73,387.000"
02/24/2012,12.792,12.790,0.023,0.18,12.625,12.870,"71,937.000","106,390.000"
02/23/2012,12.765,12.767,0.045,0.35,12.670,12.828,"86,690.000","108,306.000"
02/22/2012,12.720,12.722,0.012,0.10,12.700,,"98,151.000","94,449.000"
02/21/2012,12.680,12.710,0.035,0.28,,12.720,"109,997.000","98,178.000"
02/17/2012,12.645,12.675,0.092,0.74,,12.645,"117,274.000","88,310.000"
02/16/2012,12.575,12.583,-0.027,-0.22,12.500,12.675,"125,000.000","108,157.000"
02/15/2012,12.630,12.610,0.060,0.48,12.520,12.700,"135,174.000","121,999.000"
02/14/2012,12.550,12.550,0.030,0.24,,12.570,"139,649.000","121,808.000"
02/13/2012,12.545,12.520,0.230,1.87,12.530,,"144,323.000","143,518.000"
02/10/2012,12.305,12.290,0.015,0.12,12.280,,"149,155.000","95,447.000"
02/09/2012,12.300,12.275,-0.040,-0.32,12.160,12.420,"157,520.000","133,129.000"
02/08/2012,12.300,12.315,-0.005,-0.04,,12.320,"166,350.000","103,893.000"
02/07/2012,12.305,12.320,-0.010,-0.08,12.250,12.395,"176,766.000","97,375.000"
02/06/2012,12.340,12.330,0.005,0.04,12.220,12.440,"181,222.000","106,641.000"
02/03/2012,12.315,12.325,0.155,1.27,12.300,12.320,"187,197.000","101,505.000"
02/02/2012,12.170,12.170,0.017,0.14,12.070,12.270,"190,463.000","96,532.000"
02/01/2012,12.150,12.153,0.163,1.36,12.028,12.220,"190,463.000","103,352.000"
01/31/2012,12.030,11.990,0.137,1.16,11.980,,"196,170.000","103,352.000"
01/30/2012,11.850,11.852,-0.337,-2.77,,11.870,"186,896.000","110,514.000"
01/27/2012,12.182,12.190,-0.038,-0.31,12.070,12.280,"189,640.000","60,554.000"
01/26/2012,12.240,12.227,0.092,0.76,12.140,12.340,"192,081.000","84,528.000"
01/25/2012,12.140,12.135,-0.065,-0.53,12.040,12.248,"195,404.000","81,822.000"
01/24/2012,12.193,12.200,0.025,0.21,12.092,12.307,"196,689.000","102,469.000"
01/23/2012,12.150,12.175,0.305,2.57,,12.150,"201,488.000","98,348.000"
01/20/2012,11.845,11.870,-0.100,-0.84,11.722,12.025,"200,580.000","87,860.000"
01/19/2012,11.980,11.970,0.135,1.14,11.960,,"202,648.000","101,302.000"
01/18/2012,11.828,11.835,0.000,0.00,,11.830,"202,298.000","108,813.000"
01/17/2012,11.840,11.835,0.252,2.18,11.640,11.980,"204,463.000","102,904.000"
01/13/2012,11.590,11.583,-0.242,-2.05,,11.610,"206,841.000","127,505.000"
01/12/2012,11.840,11.825,-0.205,-1.70,11.830,,"206,542.000","143,179.000"
01/11/2012,12.035,12.030,-0.290,-2.35,11.930,12.160,"202,893.000","103,990.000"
01/10/2012,12.318,12.320,-0.010,-0.08,12.315,,"201,886.000","94,553.000"
01/09/2012,12.315,12.330,0.365,3.05,,12.340,"204,773.000","111,715.000"
01/06/2012,11.990,11.965,-0.125,-1.03,11.975,,"204,707.000","79,425.000"
01/05/2012,12.065,12.090,-0.210,-1.71,,12.110,"205,324.000","88,973.000"
01/04/2012,12.325,12.300,0.025,0.20,12.233,12.380,"203,181.000","92,071.000"
01/03/2012,12.297,12.275,0.197,1.64,12.270,,"203,210.000","95,517.000"
12/30/2011,12.105,12.078,0.108,0.90,12.090,,"202,290.000","69,993.000"
12/29/2011,11.972,11.970,-0.110,-0.91,11.898,12.100,"199,448.000","93,262.000"
12/28/2011,12.085,12.080,-0.015,-0.12,,12.085,"191,216.000","104,237.000"
12/27/2011,12.045,12.095,0.465,4.00,11.935,12.195,"185,764.000","104,931.000"
12/23/2011,11.650,11.630,0.007,0.06,,11.640,"77,345.000","38,893.000"
12/22/2011,11.605,11.623,0.085,0.74,,11.630,"90,849.000","76,744.000"
12/21/2011,11.510,11.538,0.093,0.81,11.530,,"102,427.000","79,410.000"
12/20/2011,11.440,11.445,0.075,0.66,,11.440,"117,619.000","82,124.000"
12/19/2011,11.365,11.370,0.070,0.62,11.220,11.488,"121,254.000","77,637.000"
12/16/2011,11.320,11.300,0.182,1.64,11.078,11.368,"132,975.000","99,647.000"
12/15/2011,11.100,11.118,0.118,1.07,,11.118,"143,443.000","85,020.000"
12/14/2011,11.025,11.000,-0.185,-1.65,10.890,11.140,"155,259.000","130,074.000"
12/13/2011,11.170,11.185,0.065,0.58,,11.200,"167,379.000","107,292.000"
12/12/2011,11.125,11.120,0.050,0.45,10.977,11.205,"181,819.000","109,597.000"
12/09/2011,11.080,11.070,-0.255,-2.25,10.910,11.220,"185,968.000","154,898.000"
12/08/2011,11.310,11.325,0.015,0.13,11.310,,"192,039.000","115,642.000"
12/07/2011,11.325,11.310,0.015,0.13,11.195,11.435,"198,236.000","88,796.000"
12/06/2011,11.310,11.295,0.033,0.29,11.275,,"201,222.000","82,019.000"
12/05/2011,11.265,11.262,-0.095,-0.84,11.250,,"206,030.000","88,752.000"
12/02/2011,11.370,11.358,0.078,0.69,11.230,11.488,"207,448.000","86,445.000"
12/01/2011,11.310,11.280,-0.033,-0.29,11.220,,"212,229.000","110,277.000"
11/30/2011,11.335,11.313,0.063,0.56,11.320,11.360,"219,419.000","114,768.000"
11/29/2011,11.225,11.250,0.040,0.36,11.100,11.420,"218,885.000","95,258.000"
11/28/2011,11.245,11.210,0.145,1.31,11.052,11.300,"223,251.000","85,002.000"
11/25/2011,11.045,11.065,-0.160,-1.43,10.960,11.280,"225,683.000","70,938.000"
11/23/2011,11.205,11.225,-0.305,-2.65,,11.250,"234,481.000","109,881.000"
11/22/2011,11.540,11.530,0.050,0.44,,11.535,"236,630.000","96,590.000"
11/21/2011,11.470,11.480,-0.203,-1.73,11.350,11.670,"236,682.000","84,219.000"
11/18/2011,11.715,11.682,0.000,0.00,11.710,,"239,368.000","81,760.000"
11/17/2011,11.705,11.682,-0.195,-1.64,11.510,11.855,"237,947.000","99,484.000"
11/16/2011,11.890,11.877,-0.125,-1.04,11.805,12.002,"241,894.000","85,911.000"
11/15/2011,12.015,12.002,0.220,1.87,12.000,,"241,264.000","112,669.000"
11/14/2011,11.790,11.783,0.028,0.23,11.680,11.945,"240,549.000","67,925.000"
11/11/2011,11.780,11.755,0.080,0.69,11.650,11.890,"243,311.000","63,947.000"
11/10/2011,11.685,11.675,-0.180,-1.52,11.565,11.790,"239,191.000","96,644.000"
11/09/2011,11.845,11.855,-0.195,-1.62,11.730,12.050,"238,854.000","96,136.000"
11/08/2011,12.065,12.050,0.033,0.27,11.922,12.170,"242,060.000","68,906.000"
11/07/2011,12.025,12.017,-0.193,-1.58,11.920,12.150,"240,806.000","84,870.000"
11/04/2011,12.245,12.210,-0.063,-0.51,12.090,12.360,"243,157.000","59,001.000"
11/03/2011,12.260,12.273,0.245,2.04,12.150,12.355,"244,677.000","111,255.000"
11/02/2011,12.025,12.028,0.003,0.02,11.870,12.170,"243,374.000","63,208.000"
11/01/2011,12.060,12.025,-0.148,-1.21,12.050,,"241,764.000","91,186.000"
10/31/2011,12.175,12.172,-0.088,-0.71,12.010,12.320,"243,253.000","101,883.000"
10/28/2011,12.300,12.260,-0.090,-0.73,12.290,,"231,920.000","106,493.000"
10/27/2011,12.355,12.350,0.245,2.02,,12.370,"51,313.000","96,804.000"
10/26/2011,12.100,12.105,-0.150,-1.22,11.962,12.350,"73,073.000","93,403.000"
10/25/2011,12.250,12.255,-0.012,-0.10,12.050,12.392,"99,274.000","103,812.000"
10/24/2011,12.290,12.267,0.145,1.20,12.250,,"156,202.000","99,778.000"
10/21/2011,12.125,12.123,-0.127,-1.04,11.962,12.395,"160,159.000","172,929.000"
10/20/2011,12.255,12.250,0.000,0.00,12.230,,"167,302.000","145,646.000"
10/19/2011,12.245,12.250,-0.257,-2.06,,12.265,"172,072.000","141,052.000"
10/18/2011,12.500,12.507,-0.023,-0.18,12.340,12.630,"176,299.000","147,779.000"
10/17/2011,12.515,12.530,-0.170,-1.34,12.410,12.680,"179,946.000","111,271.000"
10/14/2011,12.685,12.700,0.130,1.03,,12.720,"192,199.000","154,116.000"
10/13/2011,12.540,12.570,0.175,1.41,,12.560,"203,588.000","180,233.000"
10/12/2011,12.370,12.395,0.040,0.32,12.145,12.528,"211,126.000","189,238.000"
10/11/2011,12.350,12.355,0.580,4.93,,12.355,"224,736.000","243,131.000"
10/10/2011,11.810,11.775,0.192,1.66,11.717,11.930,"233,439.000","148,259.000"
10/07/2011,11.625,11.583,-0.055,-0.47,11.590,,"242,482.000","118,950.000"
10/06/2011,11.630,11.637,0.000,0.00,11.510,11.813,"247,737.000","113,464.000"
10/05/2011,11.630,11.637,0.037,0.32,11.500,11.788,"255,798.000","126,647.000"
10/04/2011,11.600,11.600,-0.175,-1.49,11.403,11.780,"261,059.000","160,218.000"
10/03/2011,11.760,11.775,-0.015,-0.13,,11.760,"264,832.000","141,449.000"
09/30/2011,11.790,11.790,-0.510,-4.15,11.095,12.400,"270,304.000","192,883.000"
09/29/2011,12.295,12.300,0.065,0.53,,12.320,"279,600.000","137,133.000"
09/28/2011,12.240,12.235,-0.395,-3.13,12.030,12.580,"288,052.000","153,818.000"
09/27/2011,12.615,12.630,0.033,0.26,12.502,12.780,"291,906.000","112,498.000"
09/26/2011,12.560,12.597,0.017,0.14,,12.575,"297,295.000","141,110.000"
09/23/2011,12.580,12.580,-0.250,-1.95,12.450,12.880,"302,264.000","146,461.000"
09/22/2011,12.870,12.830,-0.375,-2.84,12.730,13.208,"305,829.000","161,224.000"
09/21/2011,13.205,13.205,-0.175,-1.31,,13.220,"308,929.000","120,377.000"
09/20/2011,13.375,13.380,0.020,0.15,,13.380,"317,206.000","93,484.000"
09/19/2011,13.365,13.360,-0.195,-1.44,13.252,13.498,"324,284.000","119,166.000"
09/16/2011,13.605,13.555,-0.032,-0.24,13.600,,"328,637.000","101,023.000"
09/15/2011,13.585,13.587,-0.240,-1.74,13.510,13.780,"340,700.000","139,562.000"
09/14/2011,13.840,13.828,-0.090,-0.65,13.757,13.970,"341,897.000","90,183.000"
09/13/2011,13.915,13.917,-0.043,-0.30,,13.920,"345,230.000","112,506.000"
09/12/2011,13.960,13.960,-0.307,-2.16,13.840,14.060,"348,038.000","138,734.000"
09/09/2011,14.265,14.267,0.085,0.60,14.105,14.345,"347,105.000","89,327.000"
09/08/2011,14.182,14.182,-0.025,-0.18,14.080,14.270,"352,807.000","97,634.000"
09/07/2011,14.208,14.208,-0.017,-0.12,14.092,14.278,"354,841.000","106,698.000"
09/06/2011,14.225,14.225,-0.233,-1.61,14.105,14.337,"362,276.000","120,343.000"
09/02/2011,14.458,14.458,0.113,0.78,14.355,14.590,"359,995.000","104,266.000"
09/01/2011,14.345,14.345,-0.230,-1.58,14.280,14.490,"353,663.000","132,626.000"
08/31/2011,14.575,14.575,0.005,0.03,14.477,14.680,"346,193.000","109,499.000"
08/30/2011,14.570,14.570,0.100,0.69,14.467,14.645,"335,744.000","122,124.000"
08/29/2011,14.470,14.470,0.235,1.65,14.320,14.528,"329,101.000","119,594.000"
08/26/2011,14.225,14.235,0.307,2.21,14.120,14.320,"315,488.000","134,254.000"
08/25/2011,13.927,13.927,-0.008,-0.05,13.920,,"312,809.000","78,112.000"
08/24/2011,13.925,13.935,-0.037,-0.27,,13.940,"307,623.000","107,996.000"
08/23/2011,13.972,13.972,0.120,0.87,13.860,14.035,"298,672.000","114,581.000"
08/22/2011,13.852,13.852,0.167,1.22,13.720,13.917,"297,065.000","79,449.000"
08/19/2011,13.685,13.685,0.075,0.55,13.500,13.810,"296,044.000","72,464.000"
08/18/2011,13.610,13.610,-0.057,-0.42,13.600,,"296,619.000","71,621.000"
08/17/2011,13.667,13.667,0.172,1.28,13.630,,"292,761.000","93,652.000"
08/16/2011,13.495,13.495,-0.017,-0.13,13.490,,"294,916.000","71,430.000"
08/15/2011,13.512,13.512,0.165,1.24,13.390,13.587,"297,538.000","59,852.000"
08/12/2011,13.335,13.347,0.030,0.23,,13.360,"298,592.000","69,613.000"
08/11/2011,13.320,13.318,0.302,2.32,13.220,13.490,"292,386.000","128,160.000"
08/10/2011,13.015,13.015,0.017,0.13,12.845,13.165,"289,947.000","97,498.000"
08/09/2011,12.998,12.998,-0.117,-0.90,12.915,13.250,"290,138.000","125,560.000"
08/08/2011,13.070,13.115,-0.245,-1.83,13.025,13.300,"296,730.000","99,626.000"
08/05/2011,13.320,13.360,-0.093,-0.69,,13.360,"301,101.000","113,987.000"
08/04/2011,13.455,13.453,-0.277,-2.02,13.330,13.590,"298,669.000","110,820.000"
08/03/2011,13.730,13.730,-0.068,-0.49,,13.725,"303,288.000","66,366.000"
08/02/2011,13.797,13.797,0.177,1.30,13.810,,"307,210.000","100,936.000"
08/01/2011,13.620,13.620,0.047,0.35,13.645,,"307,960.000","69,571.000"
07/29/2011,13.573,13.573,-0.142,-1.04,13.440,13.780,"311,330.000","86,267.000"
07/28/2011,13.715,13.715,-0.090,-0.65,13.653,13.845,"313,739.000","73,788.000"
07/27/2011,13.805,13.805,-0.082,-0.59,,13.810,"312,392.000","86,473.000"
07/26/2011,13.887,13.887,0.167,1.22,13.775,13.950,"308,783.000","92,393.000"
07/25/2011,13.720,13.720,-0.162,-1.17,13.550,13.830,"309,209.000","89,989.000"
07/22/2011,13.882,13.882,0.002,0.02,13.790,13.990,"306,790.000","67,618.000"
07/21/2011,13.880,13.880,0.040,0.29,13.870,,"302,386.000","73,500.000"
07/20/2011,13.840,13.840,0.020,0.14,13.855,,"299,965.000","69,547.000"
07/19/2011,13.820,13.820,-0.043,-0.31,13.688,14.033,"299,212.000","104,926.000"
07/18/2011,13.863,13.863,-0.007,-0.05,13.688,13.970,"292,569.000","74,938.000"
07/15/2011,13.870,13.870,0.030,0.22,13.860,,"289,266.000","90,059.000"
07/14/2011,13.840,13.840,0.043,0.31,,13.850,"289,401.000","82,231.000"
07/13/2011,13.797,13.797,0.215,1.58,13.800,13.800,"287,251.000","98,648.000"
07/12/2011,13.583,13.583,0.113,0.84,,13.545,"290,676.000","92,373.000"
07/11/2011,13.485,13.470,0.005,0.04,13.380,13.635,"290,448.000","68,101.000"
07/08/2011,13.465,13.465,0.088,0.65,13.280,13.560,"294,845.000","65,982.000"
07/07/2011,13.355,13.377,0.192,1.46,13.185,13.495,"294,558.000","63,899.000"
07/06/2011,13.185,13.185,0.005,0.04,13.185,13.190,"297,510.000","51,326.000"
07/05/2011,13.180,13.180,0.055,0.42,13.038,13.373,"298,526.000","66,783.000"
07/01/2011,13.125,13.125,0.185,1.43,12.930,13.340,"295,335.000","83,630.000"
06/30/2011,12.940,12.940,-0.290,-2.19,12.935,,"295,009.000","86,041.000"
06/29/2011,13.230,13.230,0.040,0.30,12.962,13.440,"295,089.000","68,689.000"
06/28/2011,13.190,13.190,0.040,0.30,,13.200,"295,190.000","77,722.000"
06/27/2011,13.150,13.150,0.057,0.44,13.150,,"298,354.000","90,156.000"
06/24/2011,13.092,13.092,-0.085,-0.65,12.950,13.380,"293,918.000","84,100.000"
06/23/2011,13.177,13.177,-0.125,-0.94,13.180,13.210,"102,439.000","68,283.000"
06/22/2011,13.302,13.302,-0.185,-1.37,13.290,,"110,344.000","78,446.000"
06/21/2011,13.488,13.488,0.130,0.97,13.485,,"119,222.000","51,448.000"
06/20/2011,13.358,13.358,0.028,0.21,13.222,13.600,"122,504.000","57,969.000"
06/17/2011,13.330,13.330,-0.175,-1.30,13.190,13.570,"130,601.000","84,043.000"
06/16/2011,13.505,13.505,-0.175,-1.28,,13.515,"137,151.000","85,809.000"
06/15/2011,13.680,13.680,0.000,0.00,13.680,,"147,761.000","94,166.000"
06/14/2011,13.660,13.680,-0.148,-1.07,13.630,,"155,198.000","101,593.000"
06/13/2011,13.828,13.828,-0.045,-0.32,13.720,13.975,"164,657.000","77,738.000"
06/10/2011,13.870,13.873,-0.065,-0.47,13.750,13.850,"180,781.000","97,627.000"
06/09/2011,13.940,13.938,-0.078,-0.55,13.903,14.010,"198,394.000","111,737.000"
06/08/2011,13.990,14.015,0.075,0.54,13.970,14.017,"212,093.000","115,628.000"
06/07/2011,13.940,13.940,0.107,0.78,13.877,13.922,"230,306.000","108,072.000"
06/06/2011,13.825,13.833,-0.313,-2.21,13.770,13.880,"244,360.000","99,425.000"
06/03/2011,14.140,14.145,0.075,0.53,14.040,14.140,"242,113.000","79,159.000"
06/02/2011,14.050,14.070,0.207,1.50,14.070,14.095,"237,291.000","108,926.000"
06/01/2011,13.860,13.863,0.102,0.74,13.830,13.860,"237,055.000","81,193.000"
05/31/2011,13.760,13.760,-0.037,-0.27,13.755,13.792,"239,645.000","86,334.000"
05/27/2011,13.800,13.797,-0.050,-0.36,13.800,13.810,"242,846.000","66,398.000"
05/26/2011,13.890,13.847,0.077,0.56,13.863,13.890,"239,387.000","91,456.000"
05/25/2011,13.765,13.770,0.048,0.35,13.750,13.755,"237,781.000","68,753.000"
05/24/2011,13.745,13.722,-0.015,-0.11,13.717,13.720,"241,864.000","81,161.000"
05/23/2011,13.740,13.738,-0.065,-0.47,13.712,13.750,"245,957.000","75,480.000"
05/20/2011,13.815,13.802,0.007,0.05,13.660,13.802,"244,067.000","85,706.000"
05/19/2011,13.790,13.795,0.000,0.00,13.700,13.807,"243,089.000","80,605.000"
05/18/2011,13.795,13.795,0.385,2.87,13.703,13.795,"242,953.000","118,262.000"
05/17/2011,13.420,13.410,0.145,1.09,13.355,13.408,"245,178.000","103,046.000"
05/16/2011,13.265,13.265,-0.030,-0.23,13.185,13.265,"247,184.000","68,277.000"
05/13/2011,13.295,13.295,-0.132,-0.99,13.200,13.295,"250,534.000","84,353.000"
05/12/2011,13.448,13.427,0.110,0.83,13.410,13.480,"252,396.000","90,636.000"
